,tweet_id,HBM_related,Perceived_susceptibility,Perceived_severity,Perceived_barriers,Perceived_benefits
695,1247463471345627137,1,0,0,0,1
696,1269031386113073157,0,0,0,0,0
697,1245506001073143809,1,0,0,1,0
698,1251672702030512129,0,0,0,0,0
699,1254063879388184576,0,0,0,0,0
700,1246706130052579335,1,0,0,0,1
701,1264882968310546433,0,0,0,0,0
702,1267588471926992897,1,1,0,0,0
703,1262575760214241280,0,0,0,0,0
704,1265726111662706691,0,0,0,0,0
705,1248586676521390090,1,0,0,0,1
706,1263008430421356544,1,0,0,0,1
707,1271067736958009344,0,0,0,0,0
708,1252819332414898176,1,0,0,1,0
709,1250527401068691456,1,0,0,0,1
710,1274414012772605953,0,0,0,0,0
711,1244479119498153984,0,0,0,0,0
712,1264319583244050432,0,0,0,0,0
713,1238490771684278273,0,0,0,0,0
714,1257380184761741313,0,0,0,0,0
715,1272127661415051264,1,0,0,1,0
716,1232583002192064512,0,0,0,0,0
717,1245024800625623041,0,0,0,0,0
718,1267915398852358144,1,0,0,1,0
719,1265389536210608128,1,0,1,0,0
720,1265639070312607744,1,0,0,1,0
721,1252738253159006211,1,0,0,0,1
722,1252290590907269125,0,0,0,0,0
723,1265131310579761159,0,0,0,0,0
724,1265035683040821248,1,0,0,1,0
725,1265035683040821248,1,0,0,1,0
726,1237488907694018561,0,0,0,0,0
727,1258236866412732416,1,0,0,1,0
728,1259944785382486022,1,0,0,0,1
729,1261248931171893248,0,0,0,0,0
730,1263854915924852736,1,0,0,0,1
731,1246152737307291648,0,0,0,0,0
732,1247161749037617152,1,0,0,0,1
733,1253897836283916289,0,0,0,0,0
734,1253107862672310273,1,0,0,0,1
735,1261532385608417280,1,0,0,0,1
736,1253564035292774401,1,0,0,0,1
737,1241416055437787142,1,1,0,0,0
738,1243732616668418049,0,0,0,0,0
739,1252140036897665026,1,0,0,1,0
740,1268642785269370880,1,0,0,1,0
741,1248680266970742784,0,0,0,0,0
742,1267871056699817984,1,0,0,0,1
743,1247615078393761793,0,0,0,0,0
744,1258640740898549760,1,0,0,1,0
745,1264634775316373504,0,0,0,0,0
746,1244996930435858433,0,0,0,0,0
747,1262775611606609922,1,0,0,0,1
748,1244712451498639360,0,0,0,0,0
749,1260294103155294209,1,0,1,0,1
750,1259995708381433862,0,0,0,0,0
751,1245295580546502662,0,0,0,0,0
752,1246952571094343680,1,0,0,0,1
753,1249312962424127495,1,0,0,1,0
754,1255672026452447232,1,0,0,0,1
755,1247359858808172544,1,0,0,0,1
756,1237659812965396480,0,0,0,0,0
757,1245231107043397633,0,0,0,0,0
758,1244070034789396480,0,0,0,0,0
759,1272503081809391617,0,0,0,0,0
760,1252893664520687617,1,0,0,1,0
761,1235730329941368833,0,0,0,0,0
762,1254638759162851331,1,1,1,1,1
763,1263023446411411456,1,0,0,1,0
764,1245417753172783105,0,0,0,0,0
765,1252787189819281413,1,0,0,1,0
766,1262501270985867265,0,0,0,0,0
767,1257851650351353858,1,0,0,0,1
768,1274429287970504704,1,0,0,0,1
769,1250619583330832385,0,0,0,0,0
770,1255895288780337155,0,0,0,0,0
771,1261399066283409408,0,0,0,0,0
772,1253048802413473792,1,1,1,0,0
773,1272573827990552576,1,0,0,1,0
774,1272478277639245825,1,1,1,0,0
775,1256925845857406976,0,0,0,0,0
776,1250741168574431232,1,0,0,1,0
777,1242692035405942786,0,0,0,0,0
778,1262933464489353216,0,0,0,0,0
779,1255961358262206465,1,0,1,0,0
780,1249357512563884034,0,0,0,0,0
781,1254296946631684096,1,1,0,0,0
782,1240476074078846977,0,0,0,0,0
783,1247668866018242562,1,0,0,0,1
784,1249828617602977799,0,0,0,0,0
785,1247487722174009345,0,0,0,0,0
786,1272986583042527232,0,0,0,0,0
787,1255743304978792449,0,0,0,0,0
788,1263011151920525312,0,0,0,0,0
789,1259960949215236103,1,0,0,1,0
790,1265519481364848640,1,1,0,0,0
791,1247453198350266368,1,0,1,0,0
792,1267968215923273729,0,0,0,0,0
793,1260502710270509056,0,0,0,0,0
794,1245406893637591042,1,1,1,0,0
795,1262732728409210885,1,0,0,1,0
796,1264252008049061889,1,0,0,1,0
797,1244677449969000448,0,0,0,0,0
798,1247780521838440448,0,0,0,0,0
799,1258728343735803905,0,0,0,0,0
800,1250467620232593408,0,0,0,0,0
801,1254054781699665922,0,0,0,0,0
802,1230475919049003009,1,0,0,0,1
803,1242773994836721664,0,0,0,0,0
804,1257239166150152192,0,0,0,0,0
805,1255889165364817920,0,0,0,0,0
806,1248128838976053248,1,0,0,1,0
807,1264988095390384133,0,0,0,0,0
808,1259992533255553025,1,0,0,1,0
809,1270479465412509696,0,0,0,0,0
810,1238955202490667008,1,1,0,0,0
811,1273322448511959040,0,0,0,0,0
812,1271468835497848836,0,0,0,0,0
813,1247608633958912002,0,0,0,0,0
814,1260488631040593922,0,0,0,0,0
815,1222363013413400576,0,0,0,0,0
816,1248332018850492417,0,0,0,0,0
817,1261765167290998785,1,0,0,1,0
818,1247601874565353472,1,0,1,1,1
819,1265291336166649856,0,0,0,0,0
820,1245243593452916736,0,0,0,0,0
821,1262744377996140563,0,0,0,0,0
822,1262744377996140563,0,0,0,0,0
823,1248710140364296193,0,0,0,0,0
824,1267918051330195456,1,0,0,0,1
825,1267918051330195456,1,0,0,0,1
826,1271592088728154112,0,0,0,0,0
827,1247488729523974145,0,0,0,0,0
828,1262250405268000775,1,0,0,0,1
829,1266129672682774528,1,0,0,0,1
830,1260546503531249664,0,0,0,0,0
831,1252714701764648961,1,0,0,1,0
832,1253157453627154432,1,0,0,0,1
833,1265254235777662977,0,0,0,0,0
834,1253880057254289408,1,0,1,0,0
835,1252674859953532928,0,0,0,0,0
836,1248757997955776512,0,0,0,0,0
837,1267217763568717824,0,0,0,0,0
838,1244705631325564929,0,0,0,0,0
839,1266389335638781952,0,0,0,0,0
840,1254924424794583040,1,0,0,1,0
841,1261235031827243008,1,1,1,0,0
842,1248346241529827329,0,0,0,0,0
843,1241529699009990661,1,0,0,0,1
844,1246794830761656321,1,0,0,0,1
845,1237832291432321024,0,0,0,0,0
846,1249005313564512259,0,0,0,0,0
847,1240872582745739264,1,0,0,0,1
848,1265178751110971394,0,0,0,0,0
849,1266226352782532608,1,0,0,0,1
850,1266226352782532608,1,0,0,0,1
851,1245335981261303809,0,0,0,0,0
852,1246449064910045184,0,0,0,0,0
853,1267453083036106756,0,0,0,0,0
854,1240670190813110272,1,0,0,0,1
855,1256183052809785344,1,0,0,1,0
856,1242787890414919683,0,0,0,0,0
857,1246399665182052352,0,0,0,0,0
858,1246517613359923205,0,0,0,0,0
859,1240406189000843265,1,0,1,0,0
860,1257613045175549952,1,0,0,0,1
861,1245787497604538373,0,0,0,0,0
862,1249843750765056000,0,0,0,0,0
863,1254131478058934274,0,0,0,0,0
864,1252265646508986370,0,0,0,0,0
865,1246663389214117888,1,0,0,0,1
866,1246271840688848896,0,0,0,0,0
867,1239452144929050624,0,0,0,0,0
868,1258591687049265153,1,0,1,0,0
869,1242487406718312449,1,0,0,0,1
870,1265092159553724416,0,0,0,0,0
871,1243572343320072192,1,0,0,0,1
872,1240119830944141312,0,0,0,0,0
873,1252533983105048576,0,0,0,0,0
874,1239252666980671488,0,0,0,0,0
875,1238896516342976512,1,1,1,0,0
876,1257587166470946816,0,0,0,0,0
877,1244800167447941120,1,1,0,0,0
878,1252910563878936577,1,0,0,1,0
879,1242342993144635393,0,0,0,0,0
880,1235617497409138688,0,0,0,0,0
881,1264157024771850240,1,0,0,1,0
882,1239164594893000705,0,0,0,0,0
883,1268137217207271424,0,0,0,0,0
884,1247476234063314944,1,0,0,0,1
885,1241753239357448194,0,0,0,0,0
886,1250080087745212417,0,0,0,0,0
887,1246789365696692225,1,0,0,0,1
888,1272566076077821966,1,0,0,1,0
889,1265471292238675969,1,1,0,1,0
890,1250141281398947850,1,0,0,0,1
891,1269952282814230530,0,0,0,0,0
892,1245261347266260993,1,0,0,0,1
893,1248608741945032704,1,1,1,0,0
894,1262862373901053955,1,0,0,0,1
895,1268465255388241920,0,0,0,0,0
896,1234519798878363648,0,0,0,0,0
897,1259379984193466368,0,0,0,0,0
898,1242153976390389761,1,1,0,0,0
899,1260650862709362689,1,0,0,0,1
900,1244588234040115201,0,0,0,0,0
901,1247509393488388096,1,0,0,1,0
902,1254114336571904003,0,0,0,0,0
903,1254248083862384640,1,0,0,1,0
904,1262488985450012679,1,0,0,1,0
905,1250088508720648195,0,0,0,0,0
906,1248175244797345792,1,0,0,0,1
907,1249744744659456004,1,0,0,0,1
908,1264226594572263430,1,0,0,1,0
909,1234438303585357824,0,0,0,0,0
910,1262516299902652417,1,0,0,0,1
911,1234479965632106503,0,0,0,0,0
912,1242757486425374721,0,0,0,0,0
913,1251778602250711040,1,0,0,0,1
914,1243300409407569921,0,0,0,0,0
915,1236801549923495939,0,0,0,0,0
916,1258700312417898497,0,0,0,0,0
917,1257309872984477698,0,0,0,0,0
918,1265174803775963136,0,0,0,0,0
919,1247862983251935237,0,0,0,0,0
920,1262901357318746117,0,0,0,0,0
921,1266011795464097792,1,0,1,0,0
922,1248824026685943811,1,0,0,0,1
923,1273418956284411905,0,0,0,0,0
924,1246484255514992643,1,0,0,0,1
925,1252775061469016064,0,0,0,0,0
926,1258164159507771393,0,0,0,0,0
927,1263700509774557185,0,0,0,0,0
928,1273481694931116032,1,0,0,1,0
929,1257663111391252480,0,0,0,0,0
930,1273974140412792835,0,0,0,0,0
931,1268582536688648192,1,0,0,0,1
932,1230983743415967744,0,0,0,0,0
933,1256301779811291138,0,0,0,0,0
934,1257906318502883330,0,0,0,0,0
935,1263794391304421376,1,0,0,0,1
936,1269793751351918594,0,0,0,0,0
937,1240455287431200774,1,0,0,0,1
938,1242391164696899584,1,1,1,0,0
939,1250352066221862912,0,0,0,0,0
940,1253757786636390407,1,0,0,1,0
941,1241371805559947264,1,0,0,0,1
942,1273616757035499528,0,0,0,0,0
943,1273817921920344066,1,0,0,1,0
944,1239422893173248001,1,1,1,0,0
945,1263174831773810688,0,0,0,0,0
946,1265302236596494340,0,0,0,0,0
947,1250454566975475718,1,1,0,0,0
948,1245460480510083072,1,0,0,0,1
949,1263123687542345729,1,0,0,0,1
950,1265276726642380800,1,0,0,1,0
951,1257742892426235904,0,0,0,0,0
952,1247365315538739200,1,0,0,1,0
953,1252098977803223041,1,0,0,0,1
954,1270902347653406721,0,0,0,0,0
955,1268654469522358276,1,0,0,1,0
956,1239662844871917569,1,1,1,0,0
957,1247904774218895360,0,0,0,0,0
958,1266711857575931905,0,0,0,0,0
959,1262904111848177674,1,0,0,0,1
960,1235280494230736896,0,0,0,0,0
961,1241592346606596098,1,0,1,0,1
962,1256756983723462656,0,0,0,0,0
963,1264234031568150534,1,0,1,0,0
964,1242491429232021511,0,0,0,0,0
965,1240148335874510848,0,0,0,0,0
966,1247986768982560771,1,0,0,0,1
967,1263829193600589824,1,0,0,1,0
968,1264996760725979136,1,0,0,0,1
969,1265851502427430913,1,0,0,0,1
970,1269577880960466945,1,0,0,1,0
971,1251186157993385984,0,0,0,0,0
972,1251148615008915463,0,0,0,0,0
973,1274458286390034434,1,0,0,1,0
974,1265532380963647488,0,0,0,0,0
975,1234475930367746050,1,0,1,0,0
976,1257767533035257856,0,0,0,0,0
977,1252441597360214019,0,0,0,0,0
978,1267524462259376134,0,0,0,0,0
979,1242274696722370565,1,0,0,1,0
980,1250080174953172994,1,0,0,1,0
981,1244733091995963397,1,0,0,1,0
982,1244733091995963397,1,0,0,1,0
983,1244733091995963397,1,0,0,1,0
984,1254089552467279879,1,0,0,1,0
985,1242810011262128129,1,0,0,0,1
986,1252488800489467904,0,0,0,0,0
987,1246763240325070848,0,0,0,0,0
988,1260395554107994114,1,0,0,1,0
989,1257508255145828352,1,1,1,0,0
990,1247259505655758848,1,0,1,1,0
991,1259143131418841090,0,0,0,0,0
992,1221891760156291075,1,0,1,0,0
993,1254276687216467971,1,0,0,1,1
994,1225306717078118402,0,0,0,0,0
995,1234056787726200832,0,0,0,0,0
996,1251800247040425990,0,0,0,0,0
997,1239867757761626112,0,0,0,0,0
998,1237041094543544321,0,0,0,0,0
999,1241852283593216000,0,0,0,0,0
1000,1252596921182687233,0,0,0,0,0
1001,1259550922579066882,1,0,0,1,0
1002,1252620237981339650,0,0,0,0,0
1003,1267295845445177345,0,0,0,0,0
1004,1254495796663209984,1,0,0,1,0
1005,1247532260980477952,0,0,0,0,0
1006,1253673913793552384,1,0,0,1,0
1007,1252775432434454530,1,0,0,1,0
1008,1259676307962683394,0,0,0,0,0
1009,1241082440510328832,1,0,0,1,0
1010,1237242603512295425,0,0,0,0,0
1011,1246856907043696640,0,0,0,0,0
1012,1244896967764914177,0,0,0,0,0
1013,1238169404338298880,0,0,0,0,0
1014,1247601332560760832,1,0,0,1,0
1015,1262522055272083458,1,0,0,1,0
1016,1258491083945906177,0,0,0,0,0
1017,1255875984596692993,1,0,0,1,0
1018,1238319316908625920,1,0,0,0,1
1019,1260963225262145542,1,0,0,0,1
1020,1249181595715633152,1,0,0,1,0
1021,1248307008203194374,0,0,0,0,0
1022,1265364833844842505,0,0,0,0,0
1023,1250342923071148033,0,0,0,0,0
1024,1244124209783148545,1,0,0,0,1
1025,1247617124861988869,1,0,0,1,0
1026,1247617124861988869,1,0,0,1,0
1027,1247617124861988869,1,0,1,1,0
1028,1267521172872335362,0,0,0,0,0
1029,1252116983463710722,0,0,0,0,0
1030,1267150933248684035,1,0,0,1,0
1031,1254477412034805761,0,0,0,0,0
1032,1250692702573715457,1,1,1,0,0
1033,1245328737408778241,0,0,0,0,0
1034,1261456487844626432,0,0,0,0,0
1035,1262727515736616960,0,0,0,0,0
1036,1240796733354831872,0,0,0,0,0
1037,1248975118631686145,1,0,1,1,0
1038,1236212557741846528,0,0,0,0,0
1039,1251157156226691072,0,0,0,0,0
1040,1249529707818815494,0,0,0,0,0
1041,1262874157932576772,0,0,0,0,0
1042,1267935784079953921,0,0,0,0,0
1043,1253014325331136514,0,0,0,0,0
1044,1271555365323194368,0,0,0,0,0
1045,1254380142002081793,0,0,0,0,0
1046,1249867256034541568,0,0,0,0,0
1047,1257753386457411585,0,0,0,0,0
1048,1269346520589053952,0,0,0,0,0
1049,1270691057991385089,0,0,0,0,0
1050,1260678624543473664,0,0,0,0,0
1051,1272698854626988032,1,0,0,1,0
1052,1251464173973897216,0,0,0,0,0
1053,1256987931354464257,1,0,0,0,1
1054,1246981683028430848,1,0,0,1,0
1055,1261151838885249029,1,0,0,1,0
1056,1240559213962813440,1,0,0,0,1
1057,1242471631986946048,1,0,0,1,0
1058,1230985450438955008,0,0,0,0,0
1059,1267779720168517633,1,1,1,0,0
1060,1247535868639768577,1,0,0,1,0
1061,1267433290534879234,0,0,0,0,0
1062,1261452250271997952,1,0,0,0,1
1063,1269507813266636800,1,0,0,1,0
1064,1269507813266636800,1,0,0,1,0
1065,1240941995285270529,0,0,0,0,0
1066,1249603816997163008,0,0,0,0,0
1067,1223023401415081984,1,1,0,0,0
1068,1251070224662777861,0,0,0,0,0
1069,1265722877606756352,1,0,0,0,1
1070,1262007380382027777,1,1,0,0,0
1071,1247557611974778887,0,0,0,0,0
1072,1253608777963712512,0,0,0,0,0
1073,1239615935998234633,0,0,0,0,0
1074,1242100737762623491,1,1,0,0,0
1075,1252399374090399747,0,0,0,0,0
1076,1244883054528774145,1,0,0,0,1
1077,1272874461583355905,0,0,0,0,0
1078,1262857929490722817,0,0,0,0,0
1079,1242995341328355329,0,0,0,0,0
1080,1238392914411044864,0,0,0,0,0
1081,1240371384515207168,0,0,0,0,0
1082,1229536511231586304,1,1,1,0,0
1083,1239042243677188097,1,1,0,0,0
1084,1254653049047523328,0,0,0,0,0
1085,1243967018224795648,0,0,0,0,0
1086,1245306382305370113,0,0,0,0,0
1087,1223058801114271745,0,0,0,0,0
1088,1258531189859606528,0,0,0,0,0
1089,1251803723715588098,0,0,0,0,0
1090,1255865118824509444,0,0,0,0,0
1091,1262711426692657153,1,0,0,1,0
1092,1273195533474115585,0,0,0,0,0
1093,1266341084789182465,0,0,0,0,0
1094,1267362522887270403,0,0,0,0,0
1095,1258972198909419520,0,0,0,0,0
1096,1243364016581300229,0,0,0,0,0
1097,1247956632815820800,1,0,0,1,0
1098,1257231495359594498,0,0,0,0,0
1099,1264933417323573254,1,0,0,0,1
1100,1263489127393054720,1,0,0,1,0
1101,1255065149381070851,1,0,0,0,1
1102,1246953045080059904,1,0,0,1,0
1103,1265218654095826945,1,0,0,1,0
1104,1271101675172847616,0,0,0,0,0
1105,1257716182720950272,0,0,0,0,0
1106,1257716182720950272,0,0,0,0,0
1107,1272808244772208643,1,0,0,0,1
1108,1265515992643502082,1,0,1,0,0
1109,1248184848256294912,1,0,0,0,1
1110,1249037198755868673,1,1,0,0,0
1111,1263939894256140288,1,0,0,1,0
1112,1247694480624451585,1,0,0,0,1
1113,1266349621972013056,0,0,0,0,0
1114,1249267123425140742,0,0,0,0,0
1115,1262705317231484934,1,0,0,1,0
1116,1268177437143314433,0,0,0,0,0
1117,1272886365550792705,1,0,0,1,0
1118,1247104263139942400,0,0,0,0,0
1119,1272205916478287889,1,0,0,1,0
1120,1268753616179023873,1,0,0,1,0
1121,1265749709823586304,0,0,0,0,0
1122,1257696029010530305,1,0,0,0,1
1123,1261190921166753797,0,0,0,0,0
1124,1242586824725245954,1,0,0,1,0
1125,1242586824725245954,1,0,0,1,0
1126,1242586824725245954,1,0,0,1,0
1127,1237125392072355841,0,0,0,0,0
1128,1258193911518048256,1,0,1,1,1
1129,1258193911518048256,1,0,0,1,0
1130,1253954714133299200,0,0,0,0,0
1131,1244829837161664512,0,0,0,0,0
1132,1248131974461444096,1,0,0,0,1
1133,1257893037742542848,0,0,0,0,0
1134,1253065764392796165,1,0,0,0,1
1135,1230912665914089474,0,0,0,0,0
1136,1272759576002093057,0,0,0,0,0
1137,1263444583377141761,0,0,0,0,0
1138,1251531044320276482,0,0,0,0,0
1139,1249383961815666693,1,1,1,0,0
1140,1273417943850921984,0,0,0,0,0
1141,1263569996099313665,0,0,0,0,0
1142,1274310601808973830,0,0,0,0,0
1143,1266010063577194498,0,0,0,0,0
1144,1250749288168259585,0,0,0,0,0
1145,1250410804324839430,0,0,0,0,0
1146,1253451406452953090,0,0,0,0,0
1147,1264505497559937024,0,0,0,0,0
1148,1259939869331042307,0,0,0,0,0
1149,1230581020086411264,0,0,0,0,0
1150,1262496733356888064,1,0,0,0,1
1151,1262639626491252736,0,0,0,0,0
1152,1243596149770063872,0,0,0,0,0
1153,1263271471603871744,1,0,0,1,0
1154,1258931370459459584,0,0,0,0,0
1155,1252531929980821507,1,0,0,1,1
1156,1251791086336520192,0,0,0,0,0
1157,1256474658834087936,0,0,0,0,0
1158,1253737184462614533,1,0,0,0,1
1159,1244074116971462658,0,0,0,0,0
1160,1247737048062099457,1,0,0,0,1
1161,1247713552137322499,1,0,0,0,1
1162,1242547955237818368,1,0,0,1,0
1163,1230588083495677952,1,0,0,0,1
1164,1243668867085410312,0,0,0,0,0
1165,1246865265738031106,0,0,0,0,0
1166,1244716389681807365,0,0,0,0,0
1167,1270639642233225216,0,0,0,0,0
1168,1261576759767715841,1,0,0,0,1
1169,1270439919505354752,1,0,0,0,1
1170,1263278307275145217,1,0,0,0,1
1171,1263726804356874247,1,0,0,1,0
1172,1261537515535609857,0,0,0,0,0
1173,1265984025157668864,1,0,0,1,0
1174,1265984025157668864,1,0,0,1,0
1175,1252004208372400129,0,0,0,0,0
1176,1254041067030224904,0,0,0,0,0
1177,1247531086617251842,1,0,0,1,0
1178,1224422061021564929,0,0,0,0,0
1179,1257319574476689408,0,0,0,0,0
1180,1256502186470760449,1,0,0,1,0
1181,1241882835763355648,0,0,0,0,0
1182,1249935850743332864,1,0,0,1,0
1183,1244317516253368320,1,0,0,1,1
1184,1254474905535442945,0,0,0,0,0
1185,1259804489781063681,0,0,0,0,0
1186,1268311580741120002,1,0,0,1,0
1187,1262539819718238209,1,0,0,1,0
1188,1255691304346017792,0,0,0,0,0
1189,1263390337168486400,0,0,0,0,0
1190,1242028718073057286,0,0,0,0,0
1191,1268970364278697984,1,0,0,1,0
1192,1246029002009010177,0,0,0,0,0
1193,1247321249711194112,1,0,0,0,1
1194,1257267208939606016,0,0,0,0,0
1195,1244006990419881984,1,0,0,0,1
1196,1244300302116929536,1,0,0,0,1
1197,1263790206471331842,1,0,0,0,1
1198,1245691872426643457,0,0,0,0,0
1199,1266314745864425472,1,0,0,0,1
1200,1269708783267319811,1,0,0,1,0
1201,1252709881108406272,0,0,0,0,0
1202,1262014993236660225,0,0,0,0,0
1203,1273709379238285312,0,0,0,0,0
1204,1269830075761004546,1,0,0,0,1
1205,1259690317634248705,1,0,1,1,0
1206,1244313095025111045,1,0,0,0,1
1207,1263523335922737152,0,0,0,0,0
1208,1263676766838652929,0,0,0,0,0
1209,1245680270600069123,1,0,0,0,1
1210,1271823281889456129,0,0,0,0,0
1211,1255901482890563584,1,0,0,0,1
1212,1255901482890563584,1,0,0,0,1
1213,1273262590945382404,1,1,0,0,0
1214,1247116634919182339,1,0,1,0,1
1215,1263159480629395457,1,0,0,0,1
1216,1265295375436525568,1,0,0,1,0
1217,1253820907765653505,1,0,0,0,1
1218,1265100409699475456,1,0,0,1,0
1219,1274053445524361218,0,0,0,0,0
1220,1249447530154168320,0,0,0,0,0
1221,1245900451196829701,0,0,0,0,0
1222,1264956135397683200,1,0,0,1,0
1223,1250990058926215172,0,0,0,0,0
1224,1260534542173114368,1,0,0,0,1
1225,1265443435772870657,1,1,1,0,0
1226,1246908794682118145,0,0,0,0,0
1227,1263968133259427840,0,0,0,0,0
1228,1241553666852524032,0,0,0,0,0
1229,1262896148186124295,1,0,0,1,0
1230,1261305887840522240,1,0,0,0,1
1231,1243400540597280771,1,1,0,0,0
1232,1261043951865397250,0,0,0,0,0
1233,1248271620185247744,0,0,0,0,0
1234,1261325834171940865,0,0,0,0,0
1235,1262644892234207232,0,0,0,0,0
1236,1262629825031913472,1,0,0,0,1
1237,1250649400805715974,0,0,0,0,0
1238,1238661068769103874,0,0,0,0,0
1239,1257707631361261570,1,0,0,0,1
1240,1263229855811940363,1,0,0,1,0
1241,1273131262413279234,1,0,0,1,0
1242,1272607324159475718,1,0,0,1,0
1243,1263945820254150663,1,0,0,1,0
1244,1243556799187423235,1,0,0,1,1
1245,1249629585018404870,1,0,0,1,0
1246,1258491990548738048,1,0,0,1,0
1247,1253067677939240960,0,0,0,0,0
1248,1261432066874499073,0,0,0,0,0
1249,1263071221517824001,0,0,0,0,0
1250,1270370063514771458,0,0,0,0,0
1251,1262744661468184578,1,0,0,0,1
1252,1262398526597799937,1,0,0,1,0
1253,1261690547590148097,1,0,0,1,0
1254,1256664028421722114,0,0,0,0,0
1255,1243971258829717506,0,0,0,0,0
1256,1252093979254050816,0,0,0,0,0
1257,1262502608851394560,1,0,0,1,0
1258,1251072271151702016,1,0,0,0,1
1259,1270287047039881218,0,0,0,0,0
1260,1265179506936918016,1,0,0,1,0
1261,1230393134636503040,1,0,0,0,1
1262,1254898652105105409,0,0,0,0,0
1263,1257775611386294273,1,0,0,0,1
1264,1256787858473521153,0,0,0,0,0
1265,1253457348368101377,0,0,0,0,0
1266,1249127045134680064,1,0,0,0,1
1267,1258505697878175744,0,0,0,0,0
1268,1247367454055182339,1,0,0,0,1
1269,1240496743587995648,1,0,0,0,1
1270,1249488388799057927,1,1,0,0,1
1271,1256882191155552256,1,0,0,0,1
1272,1269058062637240320,0,0,0,0,0
1273,1248403165948461056,1,0,0,1,0
1274,1265224945883381760,0,0,0,0,0
1275,1241638823827836928,0,0,0,0,0
1276,1251478057149509633,0,0,0,0,0
1277,1260255625696681985,0,0,0,0,0
1278,1263042525465440258,1,0,0,1,0
1279,1261309548234600450,0,0,0,0,0
1280,1255033841183531008,0,0,0,0,0
1281,1264032246152847360,1,0,0,1,0
1282,1247508815655903233,1,0,0,1,0
1283,1240861422281732096,0,0,0,0,0
1284,1268627099025358853,1,0,0,1,0
1285,1246556912994455552,0,0,0,0,0
1286,1262488966265274375,1,0,0,0,1
1287,1235815619976523777,0,0,0,0,0
1288,1255534049617154051,0,0,0,0,0
1289,1266394369629679617,1,0,0,1,0
1290,1262589418658906112,0,0,0,0,0
1291,1245649732053037056,1,0,0,0,1
1292,1272987776426954753,1,0,0,0,1
1293,1273258204508676103,0,0,0,0,0
1294,1252652453750870016,1,0,0,1,0
1295,1263618762458238978,1,0,1,0,0
1296,1272071887212994561,0,0,0,0,0
1297,1266655634654728192,1,0,0,1,0
1298,1247049594212581376,0,0,0,0,0
1299,1259111798961311744,0,0,0,0,0
1300,1247565680880300035,0,0,0,0,0
1301,1268231267193098241,1,0,0,0,1
1302,1271534696082673665,0,0,0,0,0
1303,1249526471993053186,1,0,0,0,1
1304,1241224723784237063,1,0,0,1,0
1305,1259643272340951044,0,0,0,0,0
1306,1260278592572846080,0,0,0,0,0
1307,1248207808320897026,0,0,0,0,0
1308,1263457291782828032,1,0,0,0,1
1309,1265053902753296385,1,0,0,1,0
1310,1252684057911197698,1,0,0,1,0
1311,1260280430340816902,0,0,0,0,0
1312,1259380145342701568,0,0,0,0,0
1313,1268735637798125568,0,0,0,0,0
1314,1242160040984838150,0,0,0,0,0
1315,1252969744531107840,0,0,0,0,0
1316,1256185202906476544,0,0,0,0,0
1317,1252762565798776838,1,1,0,0,0
1318,1268258638549979139,1,0,0,1,0
1319,1264446538689978368,1,0,0,1,0
1320,1264446538689978368,1,0,0,1,0
1321,1262516737066577921,1,0,0,0,1
1322,1250863273039314950,1,1,0,0,0
1323,1240327927180464132,1,0,1,0,0
1324,1262556363412180993,1,0,0,0,1
1325,1262509735091339265,0,0,0,0,0
1326,1248033622285856770,0,0,0,0,0
1327,1272450674408579072,0,0,0,0,0
1328,1263552763163815941,0,0,0,0,0
1329,1235711117264969728,1,1,0,0,0
1330,1248642471996854273,0,0,0,0,0
1331,1229095378290716672,0,0,0,0,0
1332,1246139311420030979,1,0,1,1,1
1333,1234354136126296064,0,0,0,0,0
1334,1273065554459471874,1,0,0,1,0
1335,1273065554459471874,1,0,0,1,0
1336,1254811112098410500,0,0,0,0,0
1337,1253794261658730505,0,0,0,0,0
1338,1241726551726542849,1,0,0,0,1
1339,1258448809400598529,1,0,0,0,1
1340,1253918800237346816,1,0,1,1,0
1341,1248563199613513728,0,0,0,0,0
1342,1240720786954096640,0,0,0,0,0
1343,1261777432954253322,1,0,0,1,1
1344,1245188328426594305,1,0,0,0,1
1345,1241047891826876418,0,0,0,0,0
1346,1271048309516447744,0,0,0,0,0
1347,1261834008373026816,0,0,0,0,0
1348,1271695883529142273,1,0,0,1,0
1349,1255778760462225409,0,0,0,0,0
1350,1262425891402944518,1,0,0,0,1
1351,1269148359622750208,1,0,0,1,0
1352,1260172313619836928,1,0,0,1,0
1353,1250039884569432064,1,0,0,0,1
1354,1247497171412402177,0,0,0,0,0
1355,1273493898581512193,0,0,0,0,0
1356,1256809667432333312,1,0,1,0,0
1357,1268545766534021120,1,0,0,1,0
1358,1251327394574712834,1,0,0,0,1
1359,1242340174870097920,0,0,0,0,0
1360,1265170821439463424,1,0,0,1,0
1361,1264617454124232706,1,0,0,1,1
1362,1264617454124232706,1,0,0,0,1
1363,1267811147593310209,1,0,0,0,1
1364,1253708025375780867,1,0,1,1,0
1365,1259975214617616385,1,0,0,1,0
1366,1254502745723174913,0,0,0,0,0
1367,1244592138047848452,1,0,0,0,1
1368,1254886293886001152,0,0,0,0,0
1369,1261067946996256768,1,1,1,0,0
1370,1257702426372685824,1,0,0,0,1
1371,1273881672468107264,1,0,0,1,0
1372,1257277802602041346,0,0,0,0,0
